title,genre,budget,gross,ROI,segment
The Duke of Burgundy,Drama,1000000.0,185147.0,-0.814853,Other
Wish I Was Here,Comedy,6000000.0,5670776.0,-0.054870666666666665,Other
Get on Up,Biography,30000000.0,33448971.0,0.1149657,Other
Suffragette,Drama,14000000.0,31972096.0,1.283721142857143,Other
Ouija,Horror,5000000.0,103687316.0,19.7374632,Indie Hit
Heaven Is for Real,Biography,12000000.0,101982712.0,7.498559333333334,Indie Hit
While We're Young,Comedy,10000000.0,18117839.0,0.8117839,Other
Think Like a Man Too,Comedy,24000000.0,70181428.0,1.9242261666666667,Other
Planes: Fire & Rescue,Animation,50000000.0,146965787.0,1.93931574,Other
Top Five,Comedy,12000000.0,26117471.0,1.1764559166666666,Other
99 Homes,Drama,8000000.0,1828232.0,-0.771471,Other
Black or White,Drama,9000000.0,21833967.0,1.4259963333333334,Other
Laggies,Comedy,5000000.0,2379154.0,-0.5241692,Other
Mad Max: Fury Road,Action,150000000.0,375658750.0,1.5043916666666666,Blockbuster
Avengers: Age of Ultron,Action,250000000.0,1402809540.0,4.61123816,Blockbuster
Crimson Peak,Drama,55000000.0,74679822.0,0.35781494545454545,Other
Furious 7,Action,190000000.0,1515341399.0,6.9754810473684215,Blockbuster
The Hateful Eight,Crime,44000000.0,156480177.0,2.5563676590909092,Other
Ant-Man,Action,130000000.0,519311965.0,2.9947074230769233,Blockbuster
Fifty Shades of Grey,Drama,40000000.0,569651467.0,13.241286675,Blockbuster
Sicario,Action,30000000.0,84872444.0,1.8290814666666666,Other
The Witch,Drama,4000000.0,40423945.0,9.10598625,Indie Hit
The Big Short,Biography,28000000.0,133440870.0,3.765745357142857,Other
Jurassic World,Action,150000000.0,1670516444.0,10.136776293333334,Blockbuster
The Revenant,Action,135000000.0,532950503.0,2.9477815037037036,Blockbuster
The Martian,Adventure,108000000.0,630162448.0,4.834837481481482,Blockbuster
Room,Drama,13000000.0,35401758.0,1.7232121538461538,Other
Inside Out,Animation,175000000.0,858848019.0,3.907702965714286,Blockbuster
Spotlight,Biography,20000000.0,98690254.0,3.9345127,Indie Hit
American Ultra,Action,28000000.0,27262374.0,-0.026343785714285715,Failure
The Man from U.N.C.L.E.,Action,75000000.0,107045109.0,0.42726812,Other
Terminator Genisys,Action,155000000.0,440603537.0,1.842603464516129,Blockbuster
Cinderella,Drama,95000000.0,542358331.0,4.709035063157895,Blockbuster
Star Wars: Episode VII - The Force Awakens,Action,245000000.0,2069521700.0,7.447027346938776,Blockbuster
Spectre,Action,245000000.0,880681519.0,2.594618444897959,Blockbuster
Legend,Biography,30000000.0,42972994.0,0.43243313333333333,Other
Chappie,Action,49000000.0,102811889.0,1.0982018163265306,Other
Knock Knock,Drama,2500000.0,5567103.0,1.2268412,Other
In the Heart of the Sea,Action,100000000.0,93920758.0,-0.06079242,Failure
The Bronze,Comedy,3500000.0,615816.0,-0.8240525714285715,Other
The Intern,Comedy,35000000.0,194564672.0,4.558990628571428,Other
The Hunger Games: Mockingjay - Part 2,Action,160000000.0,658344137.0,3.11465085625,Blockbuster
Everest,Action,55000000.0,203427584.0,2.6986833454545454,Other
Blackhat,Action,70000000.0,19652057.0,-0.7192563285714285,Failure
Spy,Action,65000000.0,235666219.0,2.6256341384615385,Other
Fantastic Four,Action,120000000.0,167882881.0,0.39902400833333335,Other
Mission: Impossible - Rogue Nation,Action,150000000.0,682716636.0,3.55144424,Blockbuster
The Visit,Horror,5000000.0,98450062.0,18.6900124,Indie Hit
Vacation,Adventure,31000000.0,107228221.0,2.458974870967742,Other
Creed,Drama,35000000.0,173567581.0,3.959073742857143,Other
The Age of Adaline,Drama,25000000.0,65663276.0,1.62653104,Other
Black Mass,Biography,53000000.0,99775678.0,0.8825599622641509,Other
Focus,Comedy,50100000.0,158762963.0,2.1689214171656688,Other
Home,Animation,135000000.0,386041607.0,1.8595674592592593,Blockbuster
Jupiter Ascending,Action,176000000.0,183887723.0,0.04481660795454546,Other
I Saw the Light,Biography,13000000.0,1767963.0,-0.8640028461538461,Other
Minions,Animation,74000000.0,1159444662.0,14.668171108108108,Blockbuster
Pitch Perfect 2,Comedy,29000000.0,287144079.0,8.901519965517242,Blockbuster
San Andreas,Action,110000000.0,473990832.0,3.3090075636363636,Blockbuster
Trainwreck,Comedy,35000000.0,140795793.0,3.0227369428571427,Other
Tomorrowland,Action,190000000.0,209035668.0,0.10018772631578947,Other
Bridge of Spies,Drama,40000000.0,165478348.0,3.1369587,Other
The Danish Girl,Biography,15000000.0,64191523.0,3.2794348666666666,Indie Hit
The Divergent Series: Insurgent,Action,110000000.0,297002527.0,1.7000229727272727,Blockbuster
Straight Outta Compton,Biography,28000000.0,201634991.0,6.201249678571428,Other
Carol,Drama,11800000.0,40272135.0,2.4128927966101696,Other
No Escape,Action,16200000.0,54418872.0,2.3591896296296295,Other
The Boy Next Door,Thriller,4000000.0,52425855.0,12.10646375,Indie Hit
Southpaw,Action,30000000.0,91970827.0,2.0656942333333332,Other
Maze Runner: The Scorch Trials,Action,61000000.0,312296056.0,4.119607475409836,Blockbuster
The Last Witch Hunter,Action,90000000.0,146936910.0,0.6326323333333334,Other
Green Room,Horror,5000000.0,3769214.0,-0.2461572,Other
Burnt,Comedy,20000000.0,36606743.0,0.83033715,Other
The Good Dinosaur,Animation,200000000.0,332207671.0,0.661038355,Blockbuster
The Gift,Drama,5000000.0,58980521.0,10.7961042,Indie Hit
Point Break,Action,105000000.0,133718711.0,0.27351153333333333,Other
Get Hard,Comedy,40000000.0,111711453.0,1.792786325,Other
Hitman: Agent 47,Action,35000000.0,82347656.0,1.3527901714285715,Other
Entourage,Comedy,30000000.0,49263404.0,0.6421134666666667,Other
Steve Jobs,Biography,30000000.0,34441873.0,0.14806243333333333,Other
Scouts Guide to the Zombie Apocalypse,Action,15000000.0,16137046.0,0.07580306666666667,Other
Hardcore Henry,Action,2000000.0,16810562.0,7.405281,Indie Hit
Joy,Biography,60000000.0,101134059.0,0.68556765,Other
Masterminds,Biography,25000000.0,29674699.0,0.18698796,Other
Brooklyn,Drama,11000000.0,62402155.0,4.672923181818182,Indie Hit
Self/less,Action,26000000.0,31807156.0,0.22335215384615384,Other
Ted 2,Comedy,68000000.0,215863606.0,2.174464794117647,Other
Pan,Adventure,150000000.0,128388320.0,-0.14407786666666667,Failure
Pixels,Action,88000000.0,244874809.0,1.7826682840909092,Other
Demolition,Comedy,10000000.0,4366460.0,-0.563354,Other
Macbeth,Drama,15000000.0,16322067.0,0.0881378,Other
Daddy's Home,Comedy,50000000.0,242786137.0,3.85572274,Other
Run All Night,Action,50000000.0,71561644.0,0.43123288,Other
Mr. Right,Action,8000000.0,607595.0,-0.924050625,Other
Magic Mike XXL,Comedy,14800000.0,117813057.0,6.960341689189189,Indie Hit
The DUFF,Comedy,8500000.0,43709744.0,4.142322823529412,Indie Hit
Trumbo,Biography,15000000.0,11430025.0,-0.23799833333333334,Other
Hotel Transylvania 2,Animation,80000000.0,474800000.0,4.935,Blockbuster
The Longest Ride,Drama,34000000.0,62944815.0,0.8513180882352941,Other
Victor Frankenstein,Drama,65000000.0,34227298.0,-0.4734261846153846,Failure
Insidious: Chapter 3,Horror,10000000.0,112983889.0,10.2983889,Indie Hit
Goosebumps,Adventure,58000000.0,158261424.0,1.7286452413793103,Other
Aloha,Comedy,37000000.0,26250020.0,-0.29054,Failure
Baahubali: The Beginning,Action,18026148.0,24548038.0,0.3618016450325383,Other
The Wedding Ringer,Comedy,23000000.0,79799880.0,2.46956,Other
Sisters,Comedy,30000000.0,105011053.0,2.500368433333333,Other
Secret in Their Eyes,Crime,19500000.0,34854990.0,0.7874353846153846,Other
Irrational Man,Comedy,11000000.0,27391084.0,1.4900985454545455,Other
Wild Card,Action,30000000.0,6738764.0,-0.7753745333333333,Failure
Paper Towns,Adventure,12000000.0,85512300.0,6.126025,Indie Hit
The Lady in the Van,Biography,6000000.0,41387687.0,5.897947833333333,Indie Hit
The SpongeBob Movie: Sponge Out of Water,Animation,74000000.0,325186032.0,3.3944058378378377,Blockbuster
Child 44,Crime,50000000.0,12951093.0,-0.74097814,Failure
Beasts of No Nation,Drama,6000000.0,90777.0,-0.9848705,Other
Me and Earl and the Dying Girl,Comedy,8000000.0,9074749.0,0.134343625,Other
Concussion,Biography,35000000.0,48623572.0,0.3892449142857143,Other
The Diary of a Teenage Girl,Comedy,2000000.0,1775133.0,-0.1124335,Other
The Walk,Action,35000000.0,61181942.0,0.7480554857142857,Other
Tangerine,Comedy,100000.0,828874.0,7.28874,Indie Hit
A Walk in the Woods,Adventure,8000000.0,37461274.0,3.68265925,Indie Hit
Sinister 2,Horror,10000000.0,53329150.0,4.332915,Indie Hit
Anomalisa,Animation,8000000.0,5659286.0,-0.29258925,Other
Mississippi Grind,Comedy,6000000.0,422746.0,-0.9295423333333334,Other
Woman in Gold,Biography,11000000.0,61619773.0,4.601797545454546,Indie Hit
Eddie the Eagle,Biography,23000000.0,46152800.0,1.0066434782608695,Other
Eye in the Sky,Action,13000000.0,35259653.0,1.712281,Other
The Second Best Exotic Marigold Hotel,Comedy,10000000.0,85978292.0,7.5978292,Indie Hit
Poltergeist,Horror,35000000.0,95437994.0,1.7267998285714286,Other
The Meddler,Comedy,3200000.0,5425148.0,0.69535875,Other
We Are Your Friends,Drama,2000000.0,11122090.0,4.561045,Indie Hit
Grandma,Comedy,600000.0,7205073.0,11.008455,Indie Hit
By the Sea,Drama,10000000.0,3334927.0,-0.6665073,Other
Mortdecai,Action,60000000.0,47275717.0,-0.21207138333333334,Failure
Project Almanac,Drama,12000000.0,33213241.0,1.7677700833333334,Other
The Man Who Knew Infinity,Biography,10000000.0,12252684.0,0.2252684,Other
Z for Zachariah,Drama,7500000.0,381839.0,-0.9490881333333333,Other
Equals,Drama,16000000.0,2084628.0,-0.86971075,Other
Dope,Adventure,7000000.0,17986781.0,1.569540142857143,Other
Hot Pursuit,Action,35000000.0,51380201.0,0.46800574285714286,Other
Krampus,Comedy,15000000.0,61548707.0,3.1032471333333334,Indie Hit
The Gunman,Action,40000000.0,24177137.0,-0.395571575,Failure
The Night Before,Comedy,25000000.0,52395996.0,1.09583984,Other
90 Minutes in Heaven,Drama,5000000.0,4842699.0,-0.0314602,Other
Ip Man 3,Action,36000000.0,157029618.0,3.3619338333333335,Other
"McFarland, USA",Biography,17000000.0,45710059.0,1.688827,Other
The Peanuts Movie,Animation,99000000.0,246233113.0,1.4872031616161616,Other
Rock the Kasbah,Comedy,15000000.0,3394174.0,-0.7737217333333334,Other
The Sea of Trees,Drama,25000000.0,906995.0,-0.9637202,Failure
Alvin and the Chipmunks: The Road Chip,Animation,90000000.0,234798636.0,1.6088737333333334,Other
The Lazarus Effect,Horror,3300000.0,38356892.0,10.623300606060607,Indie Hit
Love the Coopers,Comedy,17000000.0,42426912.0,1.495700705882353,Other
The 33,Biography,26000000.0,27972023.0,0.07584703846153847,Other
The Little Prince,Animation,81200000.0,97571250.0,0.20161637931034482,Other
Louder Than Bombs,Drama,11000000.0,1160724.0,-0.8944796363636364,Other
The Gallows,Horror,100000.0,42964410.0,428.6441,Indie Hit
Slow West,Action,2000000.0,1295574.0,-0.352213,Other
Cop Car,Crime,800000.0,143658.0,-0.8204275,Other
Jem and the Holograms,Adventure,5000000.0,2333684.0,-0.5332632,Other
Captive,Action,2000000.0,2801508.0,0.400754,Other
Our Brand Is Crisis,Comedy,28000000.0,8527658.0,-0.6954407857142857,Failure
Unfinished Business,Comedy,35000000.0,14431253.0,-0.5876784857142857,Failure
Hot Tub Time Machine 2,Comedy,14000000.0,13081651.0,-0.06559635714285714,Other
"Hello, My Name Is Doris",Comedy,1000000.0,14659448.0,13.659448,Indie Hit
Ricki and the Flash,Comedy,18000000.0,41325328.0,1.2958515555555556,Other
Danny Collins,Biography,10000000.0,10835752.0,0.0835752,Other
Mr. Holmes,Drama,11000000.0,29355203.0,1.6686548181818182,Other
Paul Blart: Mall Cop 2,Action,30000000.0,107588225.0,2.5862741666666667,Other
War Room,Drama,3000000.0,73256266.0,23.418755333333333,Indie Hit
Dragon Blade,Action,65000000.0,122606884.0,0.8862597538461539,Other
Mother's Day,Comedy,25000000.0,48782670.0,0.9513068,Other
Suicide Squad,Action,175000000.0,746846894.0,3.2676965371428572,Blockbuster
The Magnificent Seven,Action,90000000.0,162360636.0,0.8040070666666667,Other
Captain America: Civil War,Action,250000000.0,1153337496.0,3.613349984,Blockbuster
Warcraft,Action,160000000.0,439048914.0,1.7440557125,Blockbuster
Deadpool,Action,58000000.0,782836791.0,12.497186051724137,Blockbuster
Doctor Strange,Action,165000000.0,677796076.0,3.107855006060606,Blockbuster
Split,Horror,9000000.0,278454417.0,29.939379666666667,Blockbuster
Me Before You,Drama,20000000.0,208314186.0,9.4157093,Indie Hit
Don't Breathe,Crime,9900000.0,157830487.0,14.942473434343434,Indie Hit
Moana,Animation,150000000.0,644411850.0,3.296079,Blockbuster
Arrival,Drama,47000000.0,203388186.0,3.3274082127659574,Other
X-Men: Apocalypse,Action,178000000.0,543934105.0,2.0558095786516852,Blockbuster
Captain Fantastic,Comedy,5000000.0,23123592.0,3.6247184,Indie Hit
Star Trek Beyond,Action,185000000.0,343471816.0,0.8566044108108108,Blockbuster
Sing,Animation,75000000.0,634208384.0,7.456111786666667,Blockbuster
La La Land,Comedy,30000000.0,448906865.0,13.963562166666666,Blockbuster
The Conjuring 2,Horror,40000000.0,321788219.0,7.044705475,Blockbuster
Passengers,Drama,110000000.0,303144152.0,1.7558559272727272,Blockbuster
Zootopia,Animation,150000000.0,1024121104.0,5.827474026666667,Blockbuster
The Huntsman: Winter's War,Action,115000000.0,164989338.0,0.4346898956521739,Other
Hacksaw Ridge,Biography,40000000.0,180563636.0,3.5140909,Other
13 Hours,Action,50000000.0,69411370.0,0.3882274,Other
Nocturnal Animals,Drama,22500000.0,30311857.0,0.34719364444444445,Other
Rogue One: A Star Wars Story,Action,200000000.0,1056057720.0,4.2802886,Blockbuster
Batman v Superman: Dawn of Justice,Action,250000000.0,873637528.0,2.494550112,Blockbuster
Kung Fu Panda 3,Animation,145000000.0,521170825.0,2.594281551724138,Blockbuster
The Nice Guys,Action,50000000.0,62788218.0,0.25576436,Other
Independence Day: Resurgence,Action,165000000.0,389681935.0,1.361708696969697,Blockbuster
Miss Peregrine's Home for Peculiar Children,Adventure,110000000.0,296482446.0,1.6952949636363637,Blockbuster
Fantastic Beasts and Where to Find Them,Adventure,180000000.0,814044001.0,3.5224666722222224,Blockbuster
Resident Evil: The Final Chapter,Action,40000000.0,312242626.0,6.80606565,Blockbuster
Criminal,Action,31500000.0,38803993.0,0.23187279365079366,Other
Underworld: Blood Wars,Action,35000000.0,81093313.0,1.3169518,Other
The Shallows,Action,17000000.0,119100758.0,6.005926941176471,Indie Hit
Hidden Figures,Biography,25000000.0,236225193.0,8.44900772,Other
Sausage Party,Animation,19000000.0,140705322.0,6.405543263157894,Indie Hit
The Girl on the Train,Crime,45000000.0,173185859.0,2.8485746444444446,Other
Hell or High Water,Action,12000000.0,37879877.0,2.156656416666667,Other
The Purge: Election Year,Action,10000000.0,118587880.0,10.858788,Indie Hit
Ghostbusters,Action,144000000.0,229147509.0,0.5913021458333333,Other
The Accountant,Action,44000000.0,155160045.0,2.526364659090909,Other
The Neon Demon,Horror,7000000.0,3377430.0,-0.51751,Other
Moonlight,Drama,4000000.0,65336603.0,15.33415075,Indie Hit
Jason Bourne,Action,120000000.0,415484914.0,2.4623742833333333,Blockbuster
Manchester by the Sea,Drama,9000000.0,78988148.0,7.776460888888889,Indie Hit
Central Intelligence,Action,50000000.0,216972543.0,3.33945086,Other
War Dogs,Biography,40000000.0,86234523.0,1.155863075,Other
The Legend of Tarzan,Action,180000000.0,356700357.0,0.98166865,Blockbuster
Silence,Drama,46000000.0,23834809.0,-0.48185197826086956,Failure
Gods of Egypt,Action,140000000.0,150680864.0,0.07629188571428572,Other
The Founder,Biography,25000000.0,24121245.0,-0.0351502,Failure
Inferno,Action,75000000.0,220021259.0,1.9336167866666667,Other
Now You See Me 2,Action,90000000.0,334897606.0,2.721084511111111,Blockbuster
Miss Sloane,Drama,13000000.0,9101546.0,-0.2998810769230769,Other
The Jungle Book,Adventure,175000000.0,966554929.0,4.5231710228571425,Blockbuster
10 Cloverfield Lane,Action,15000000.0,110216998.0,6.347799866666667,Indie Hit
The Lost City of Z,Biography,30000000.0,19263938.0,-0.35786873333333336,Failure
Finding Dory,Animation,200000000.0,1028570942.0,4.14285471,Blockbuster
Lion,Biography,12000000.0,140853810.0,10.7378175,Indie Hit
Lights Out,Drama,4900000.0,148868835.0,29.381394897959183,Indie Hit
Meet the Blacks,Comedy,900000.0,9097072.0,9.107857777777777,Indie Hit
Allied,Action,85000000.0,119520023.0,0.40611791764705885,Other
Jack Reacher: Never Go Back,Action,60000000.0,162146076.0,1.7024346,Other
Bridget Jones's Baby,Comedy,35000000.0,211952420.0,5.055783428571429,Other
How to Be Single,Comedy,38000000.0,112343513.0,1.9564082368421052,Other
Snowden,Biography,40000000.0,37357216.0,-0.0660696,Failure
The Bad Batch,Action,6000000.0,201890.0,-0.9663516666666667,Other
Triple 9,Action,20000000.0,23177948.0,0.1588974,Other
Deepwater Horizon,Action,110000000.0,121790373.0,0.10718520909090909,Other
Sully,Biography,60000000.0,240797623.0,3.0132937166666665,Other
Morgan,Action,8000000.0,8809407.0,0.101175875,Other
Pride and Prejudice and Zombies,Action,28000000.0,16457494.0,-0.41223235714285716,Failure
The Infiltrator,Biography,28000000.0,21011110.0,-0.24960321428571428,Failure
The Edge of Seventeen,Comedy,9000000.0,19370020.0,1.1522244444444445,Other
A Cure for Wellness,Drama,40000000.0,26620002.0,-0.33449995,Failure
London Has Fallen,Action,60000000.0,205754447.0,2.4292407833333334,Other
Dirty Grandpa,Comedy,25000000.0,94073028.0,2.76292112,Other
"Hail, Caesar!",Comedy,22000000.0,63945241.0,1.9066018636363637,Other
The 5th Wave,Action,38000000.0,109906372.0,1.892272947368421,Other
Trolls,Animation,125000000.0,346864886.0,1.774919088,Blockbuster
Allegiant,Action,110000000.0,179246868.0,0.6295169818181818,Other
Paterson,Comedy,5000000.0,9588282.0,0.9176564,Other
Swiss Army Man,Comedy,3000000.0,4935501.0,0.645167,Other
The Great Wall,Action,150000000.0,334933831.0,1.2328922066666668,Blockbuster
Mike and Dave Need Wedding Dates,Comedy,33000000.0,77068246.0,1.3354013939393938,Other
Bad Moms,Comedy,20000000.0,183936074.0,8.1968037,Indie Hit
Collateral Beauty,Drama,36000000.0,88528280.0,1.4591188888888889,Other
The Boy,Horror,10000000.0,73929392.0,6.3929392,Indie Hit
Fences,Drama,24000000.0,64414761.0,1.683948375,Other
Alice Through the Looking Glass,Adventure,170000000.0,299820798.0,0.7636517529411765,Blockbuster
The Brothers Grimsby,Action,35000000.0,27979040.0,-0.20059885714285713,Failure
Ice Age: Collision Course,Animation,105000000.0,408754975.0,2.892904523809524,Blockbuster
Patriots Day,Action,45000000.0,52185751.0,0.15968335555555555,Other
Keeping Up with the Joneses,Action,40000000.0,29918745.0,-0.252031375,Failure
The Secret Life of Pets,Animation,75000000.0,875458631.0,10.672781746666667,Blockbuster
Popstar: Never Stop Never Stopping,Comedy,20000000.0,9680029.0,-0.51599855,Other
20th Century Women,Comedy,7000000.0,7214806.0,0.030686571428571428,Other
Assassin's Creed,Action,125000000.0,240697856.0,0.925582848,Other
Teenage Mutant Ninja Turtles: Out of the Shadows,Action,135000000.0,245623848.0,0.8194359111111111,Other
Everybody Wants Some!!,Comedy,10000000.0,4644472.0,-0.5355528,Other
The Take,Action,20000000.0,14857808.0,-0.2571096,Other
The Finest Hours,Action,80000000.0,52099090.0,-0.348761375,Failure
Greater,Biography,9000000.0,2000620.0,-0.7777088888888889,Other
The Belko Experiment,Horror,5000000.0,11084630.0,1.216926,Other
The BFG,Adventure,140000000.0,195243411.0,0.39459579285714286,Other
Zoolander 2,Action,50000000.0,56722693.0,0.13445386,Other
Midnight Special,Drama,18000000.0,6740647.0,-0.6255196111111111,Other
The Angry Birds Movie,Animation,73000000.0,352333929.0,3.8264921780821917,Blockbuster
Live by Night,Action,108000000.0,22678555.0,-0.7900133796296296,Failure
Nerve,Action,19000000.0,85251425.0,3.486917105263158,Indie Hit
Mechanic: Resurrection,Action,40000000.0,125729635.0,2.143240875,Other
The Light Between Oceans,Drama,20000000.0,25975621.0,0.29878105,Other
Why Him?,Comedy,38000000.0,118102725.0,2.107966447368421,Other
Miracles from Heaven,Biography,13000000.0,73983003.0,4.691000230769231,Indie Hit
Colossal,Comedy,15000000.0,4531320.0,-0.697912,Other
Neighbors 2: Sorority Rising,Comedy,35000000.0,108007109.0,2.0859174,Other
Ben-Hur,Action,100000000.0,94061311.0,-0.05938689,Failure
Free State of Jones,Action,50000000.0,25035950.0,-0.499281,Failure
Jackie,Biography,9000000.0,29777777.0,2.308641888888889,Other
Gold,Crime,20000000.0,14880939.0,-0.25595305,Other
Pete's Dragon,Action,65000000.0,143695338.0,1.2106975076923077,Other
31,Horror,1500000.0,850419.0,-0.433054,Other
Keanu,Action,15000000.0,20651333.0,0.37675553333333334,Other
Storks,Animation,70000000.0,183388953.0,1.6198421857142857,Other
A Monster Calls,Adventure,43000000.0,47309313.0,0.10021658139534884,Other
Kubo and the Two Strings,Animation,60000000.0,76249438.0,0.2708239666666667,Other
Café Society,Comedy,30000000.0,43763247.0,0.4587749,Other
Blair Witch,Horror,5000000.0,45173154.0,8.0346308,Indie Hit
Ratchet & Clank,Animation,20000000.0,13385737.0,-0.33071315,Other
Risen,Action,20000000.0,46771565.0,1.33857825,Other
Rules Don't Apply,Comedy,25000000.0,3885342.0,-0.84458632,Failure
Office Christmas Party,Comedy,45000000.0,114501299.0,1.544473311111111,Other
Florence Foster Jenkins,Biography,29000000.0,49052787.0,0.6914754137931034,Other
Batman: The Killing Joke,Animation,3500000.0,4462034.0,0.27486685714285713,Other
Leap!,Animation,30000000.0,106127278.0,2.537575933333333,Other
A Hologram for the King,Comedy,30000000.0,9169507.0,-0.6943497666666667,Failure
Ouija: Origin of Evil,Drama,9000000.0,81705746.0,8.078416222222222,Indie Hit
All I See Is You,Drama,30000000.0,678150.0,-0.977395,Failure
The Forest,Horror,10000000.0,39712000.0,2.9712,Indie Hit
Money Monster,Crime,27000000.0,93282604.0,2.4549112592592595,Other
Monster Trucks,Animation,125000000.0,64493915.0,-0.48404868,Failure
The Hollars,Comedy,3800000.0,1138609.0,-0.7003660526315789,Other
Fifty Shades of Black,Comedy,5000000.0,22227514.0,3.4455028,Indie Hit
My Big Fat Greek Wedding 2,Comedy,18000000.0,90632641.0,4.035146722222223,Indie Hit
Billy Lynn's Long Halftime Walk,Action,40000000.0,30930984.0,-0.2267254,Failure
Personal Shopper,Drama,6000000.0,2840408.0,-0.5265986666666667,Other
Love & Friendship,Comedy,3000000.0,21401949.0,6.133983,Indie Hit
Bleed for This,Biography,6000000.0,6698679.0,0.1164465,Other
Whiskey Tango Foxtrot,Biography,35000000.0,24972139.0,-0.2865103142857143,Failure
Loving,Biography,9000000.0,12957265.0,0.4396961111111111,Other
Mr. Church,Comedy,8000000.0,685780.0,-0.9142775,Other
Hands of Stone,Biography,20000000.0,4978353.0,-0.75108235,Other
Denial,Biography,10000000.0,7994527.0,-0.2005473,Other
Ride Along 2,Action,40000000.0,124608438.0,2.11521095,Other
Rock Dog,Animation,60000000.0,23157646.0,-0.6140392333333333,Failure
Race,Biography,35000000.0,25070261.0,-0.2837068285714286,Failure
A United Kingdom,Biography,14000000.0,14459330.0,0.032809285714285714,Other
Incarnate,Horror,5000000.0,9037058.0,0.8074116,Other
Thor: Ragnarok,Action,180000000.0,853983911.0,3.744355061111111,Blockbuster
Darkest Hour,Biography,30000000.0,150847274.0,4.028242466666667,Other
The Hitman's Bodyguard,Action,30000000.0,176600207.0,4.8866735666666665,Other
It,Horror,35000000.0,701796444.0,19.051326971428573,Blockbuster
Spider-Man: Homecoming,Action,175000000.0,880166924.0,4.02952528,Blockbuster
Blade Runner 2049,Action,150000000.0,259334548.0,0.7288969866666667,Other
Guardians of the Galaxy Vol. 2,Action,200000000.0,863756051.0,3.318780255,Blockbuster
The Greatest Showman,Biography,84000000.0,438006904.0,4.214367904761905,Blockbuster
Jumanji: Welcome to the Jungle,Action,90000000.0,962542945.0,9.694921611111111,Blockbuster
Baywatch,Action,69000000.0,177856751.0,1.577634072463768,Other
Home Again,Comedy,12000000.0,37270721.0,2.1058934166666665,Other
The Fate of the Furious,Action,250000000.0,1236005118.0,3.944020472,Blockbuster
Get Out,Horror,4500000.0,255589157.0,55.797590444444445,Indie Hit
Dunkirk,Action,100000000.0,527016307.0,4.27016307,Blockbuster
Coco,Animation,175000000.0,807817888.0,3.616102217142857,Blockbuster
Baby Driver,Action,34000000.0,226945087.0,5.6748555,Other
The Boss Baby,Animation,125000000.0,527965936.0,3.223727488,Blockbuster
Logan,Action,97000000.0,619179950.0,5.383298453608248,Blockbuster
Wonder Woman,Action,149000000.0,822824522.0,4.52231222818792,Blockbuster
Alien: Covenant,Horror,97000000.0,240891763.0,1.483420237113402,Other
John Wick: Chapter 2,Action,40000000.0,171547802.0,3.28869505,Other
Wonder,Drama,20000000.0,306209289.0,14.31046445,Blockbuster
Justice League,Action,300000000.0,657926987.0,1.1930899566666666,Blockbuster
Mother!,Drama,30000000.0,44516999.0,0.4838999666666667,Other
Pirates of the Caribbean: Dead Men Tell No Tales,Action,230000000.0,794881442.0,2.456006269565217,Blockbuster
The Shape of Water,Adventure,19400000.0,195333312.0,9.068727422680412,Indie Hit
Disobedience,Drama,6000000.0,8003180.0,0.33386333333333335,Other
Kong: Skull Island,Action,185000000.0,566652812.0,2.062988172972973,Blockbuster
Beauty and the Beast,Family,160000000.0,1264434525.0,6.90271578125,Blockbuster
Kingsman: The Golden Circle,Action,104000000.0,410902662.0,2.9509871346153846,Blockbuster
"Three Billboards Outside Ebbing, Missouri",Comedy,15000000.0,160192267.0,9.679484466666667,Indie Hit
Star Wars: Episode VIII - The Last Jedi,Action,317000000.0,1332698830.0,3.2040972555205047,Blockbuster
"I, Tonya",Biography,11000000.0,53939297.0,3.9035724545454547,Indie Hit
Atomic Blonde,Action,30000000.0,100014025.0,2.3338008333333335,Other
Wind River,Crime,11000000.0,43980821.0,2.9982564545454546,Indie Hit
Murder on the Orient Express,Crime,55000000.0,352794081.0,5.4144378363636365,Blockbuster
King Arthur: Legend of the Sword,Action,175000000.0,148675066.0,-0.15042819428571427,Failure
Lady Bird,Comedy,10000000.0,78966486.0,6.8966486,Indie Hit
Logan Lucky,Comedy,29000000.0,48453605.0,0.6708139655172414,Other
Fifty Shades Darker,Drama,55000000.0,381545846.0,5.9371972,Blockbuster
Happy Death Day,Comedy,4800000.0,125479266.0,25.14151375,Indie Hit
Transformers: The Last Knight,Action,217000000.0,605425157.0,1.7899776820276498,Blockbuster
Good Time,Crime,4500000.0,3283369.0,-0.27036244444444446,Other
Ghost in the Shell,Action,110000000.0,169846945.0,0.5440631363636363,Other
Molly's Game,Biography,30000000.0,59284015.0,0.9761338333333334,Other
Hostiles,Drama,39000000.0,35669017.0,-0.08540982051282052,Failure
Valerian and the City of a Thousand Planets,Action,177200000.0,225973340.0,0.27524458239277655,Other
The Dark Tower,Action,60000000.0,113231078.0,0.8871846333333333,Other
Pitch Perfect 3,Comedy,45000000.0,185400345.0,3.1200076666666665,Other
American Assassin,Action,33000000.0,67234188.0,1.0373996363636364,Other
The Florida Project,Drama,2000000.0,10971298.0,4.485649,Indie Hit
Life,Horror,58000000.0,100541806.0,0.7334794137931034,Other
The Death of Stalin,Comedy,13000000.0,24646055.0,0.8958503846153846,Other
